"org.jmock.Mockery:assertIsSatisfied","org.jmock.internal.InvocationDispatcher:isSatisfied"
"org.jmock.internal.InvocationExpectationBuilder:addSideEffect","org.jmock.internal.InvocationExpectation:addSideEffect"
"org.jmock.lib.concurrent.DeterministicScheduler:scheduleWithFixedDelay","org.jmock.lib.concurrent.internal.DeltaQueue:add"
"org.jmock.internal.FakeObjectMethods:invoke","org.jmock.internal.FakeObjectMethods:fakeToString"
"org.jmock.internal.FakeObjectMethods:invoke","org.jmock.internal.FakeObjectMethods:fakeEquals"
"org.jmock.lib.script.ScriptedAction:defineParameters","org.jmock.api.Invocation:getParameter"
"org.jmock.api.Invocation:applyTo","org.jmock.api.Invocation:getParametersAsArray"
"org.jmock.internal.FakeObjectMethods:invoke","org.jmock.internal.FakeObjectMethods:fakeHashCode"
"org.jmock.internal.FakeObjectMethods:invoke","org.jmock.api.Invocation:getInvokedMethod"
"org.jmock.Mockery:setDefaultResultForType","org.jmock.internal.ReturnDefaultValueAction:addResult"
"org.jmock.lib.concurrent.DeterministicScheduler:scheduleAtFixedRate","org.jmock.lib.concurrent.DeterministicScheduler:scheduleWithFixedDelay"
"org.jmock.lib.script.ScriptedAction:defineParameters","org.jmock.api.Invocation:getParameterCount"
"org.jmock.internal.FakeObjectMethods:invoke","org.jmock.internal.FakeObjectMethods:fakeFinalize"
"org.jmock.lib.concurrent.DeterministicScheduler:tick","org.jmock.lib.concurrent.internal.DeltaQueue:tick"
"org.jmock.api.ExpectationError:describeTo","org.jmock.api.ExpectationError:getMessage"
"org.jmock.internal.InvocationExpectationBuilder:withNoArguments","org.jmock.internal.InvocationExpectationBuilder:with"
"org.jmock.lib.concurrent.internal.DeltaQueue:isNotEmpty","org.jmock.lib.concurrent.internal.DeltaQueue:isEmpty"
"org.jmock.internal.FakeObjectMethods:invoke","org.jmock.api.Invocation:getParameter"
"org.jmock.internal.InvocationExpectation:describeMethod","org.jmock.internal.Cardinality:describeTo"
"org.jmock.internal.InvocationExpectationBuilder:setCardinality","org.jmock.internal.InvocationExpectation:setCardinality"
"org.jmock.internal.ReturnDefaultValueAction:invoke","org.jmock.api.Invocation:getInvokedMethod"
"org.jmock.internal.InvocationExpectationBuilder:method","org.jmock.internal.InvocationExpectation:setMethodMatcher"
"org.jmock.Mockery:addExpectation","org.jmock.internal.InvocationDispatcher:add"
"org.jmock.internal.InvocationExpectationBuilder:createExpectationFrom","org.jmock.api.Invocation:getParametersAsArray"
"org.jmock.internal.InvocationExpectationBuilder:createExpectationFrom","org.jmock.internal.InvocationExpectation:setParametersMatcher"
"org.jmock.internal.InvocationExpectation:invoke","org.jmock.api.Invocation:checkReturnTypeCompatibility"
"org.jmock.Mockery:mismatchDescribing","org.jmock.api.ExpectationError:getStackTrace"
"org.jmock.internal.InvocationExpectationBuilder:with","org.jmock.internal.InvocationExpectation:setParametersMatcher"
