"junit.runner.BaseTestRunner:loadSuiteClass","junit.runner.BaseTestRunner:getLoader"
"junit.runner.BaseTestRunner:getLoader","junit.runner.BaseTestRunner:useReloadingTestSuiteLoader"
"junit.swingui.TestRunner:createUI","junit.swingui.TestRunner:createCounterPanel"
"junit.swingui.TestRunner:createUI","junit.swingui.TestRunner:createBrowseButton"
"junit.framework.TestResult:runProtected","junit.framework.TestResult:addError"
"junit.framework.TestSuite:addTestMethod","junit.framework.TestSuite:addTest"
"junit.swingui.TestRunner:showInfo","junit.swingui.StatusLine:showInfo"
"junit.swingui.TestRunner:start","junit.swingui.TestRunner:runSuite"
"junit.runner.BaseTestRunner:processArguments","junit.runner.BaseTestRunner:setLoading"
"junit.swingui.TestRunner:createUI","junit.swingui.TestRunner:createTestRunViews"
"junit.textui.TestRunner:start","junit.textui.TestRunner:doRun"
"junit.framework.TestSuite:addTestSuite","junit.framework.TestSuite:addTest"
"junit.runner.ReloadingTestSuiteLoader:reload","junit.runner.TestCaseClassLoader:loadClass"
"junit.framework.TestSuite:run","junit.framework.TestSuite:runTest"
"junit.swingui.TestHierarchyRunView:revealFailure","junit.swingui.TestTreeModel:findTest"
"junit.swingui.TestRunner:textChanged","junit.swingui.TestRunner:clearStatus"
"junit.awtui.TestRunner:start","junit.awtui.TestRunner:runSuite"
"junit.swingui.TestRunner:start","junit.runner.BaseTestRunner:processArguments"
"junit.swingui.TestRunner:runTest","junit.swingui.TestRunner:reset"
"junit.framework.TestCase:runBare","junit.framework.TestCase:runTest"
"junit.framework.TestSuite:run","junit.framework.TestSuite:tests"
"junit.swingui.ProgressBar:start","junit.swingui.ProgressBar:reset"
"junit.swingui.TestTreeModel:findTest","junit.swingui.TestTreeModel:getChildCount"
"junit.swingui.TestRunner:browseTestClasses","junit.swingui.TestSelector:isEmpty"
"junit.swingui.TestRunner:start","junit.swingui.TestRunner:setSuite"
"junit.textui.TestRunner:runAndWait","junit.textui.TestRunner:doRun"
"junit.runner.LoadingTestCollector:isTestClass","junit.runner.LoadingTestCollector:hasSuiteMethod"
"junit.awtui.TestRunner:runSuite","junit.runner.BaseTestRunner:setLoading"
"junit.swingui.TestRunner:createUI","junit.swingui.TestRunner:createFrame"
"junit.runner.TestCaseClassLoader:lookupClassData","junit.runner.TestCaseClassLoader:isJar"
"junit.swingui.TestRunner:createUI","junit.swingui.TestRunner:createLogo"
"junit.swingui.TestTreeModel:getChildCount","junit.framework.TestSuite:testCount"
"junit.textui.TestRunner:main","junit.textui.TestRunner:start"
"junit.swingui.TestHierarchyRunView:runFinished","junit.framework.TestResult:removeListener"
"junit.swingui.TestTreeModel:getIndexOfChild","junit.framework.TestSuite:tests"
"junit.awtui.TestRunner:createUI","junit.runner.BaseTestRunner:useReloadingTestSuiteLoader"
"junit.framework.TestSuite:run","junit.framework.TestResult:shouldStop"
"junit.swingui.TestRunner:rerunTest","junit.runner.BaseTestRunner:getLoader"
"junit.awtui.TestRunner:start","junit.awtui.TestRunner:createUI"
"junit.swingui.TestHierarchyRunView:testSelected","junit.swingui.TestHierarchyRunView:getSelectedTest"
"junit.swingui.TestRunner:createUI","junit.swingui.TestRunner:createSuiteCombo"
"junit.swingui.TestTreeModel:isTestSuite","junit.extensions.TestDecorator:getTest"
"junit.swingui.TestTreeModel:findTest","junit.swingui.TestTreeModel:isTestSuite"
"junit.swingui.TestRunner:start","junit.swingui.TestRunner:createUI"
"junit.runner.LoadingTestCollector:classFromFile","junit.runner.TestCaseClassLoader:isExcluded"
"junit.awtui.ProgressBar:setBounds","junit.awtui.ProgressBar:scale"
"junit.runner.ClassPathTestCollector:gatherFiles","junit.runner.ClassPathTestCollector:classNameFromFile"
"junit.swingui.TestRunner:rerunTest","junit.framework.TestResult:errorCount"
"junit.swingui.TestTreeModel:findTest","junit.framework.TestSuite:testAt"
"junit.swingui.TestRunner:createTestRunViews","junit.swingui.TestHierarchyRunView:addTab"
"junit.swingui.TestHierarchyRunView:aboutToStart","junit.framework.TestResult:addListener"
"junit.framework.TestResult:runProtected","junit.framework.TestResult:addFailure"
"junit.swingui.TestRunner:showFailureDetail","junit.framework.TestFailure:failedTest"
"junit.runner.ReloadingTestSuiteLoader:load","junit.runner.TestCaseClassLoader:loadClass"
"junit.awtui.TestRunner:reset","junit.awtui.ProgressBar:reset"
"junit.swingui.TestHierarchyRunView:revealFailure","junit.swingui.TestTreeModel:getRoot"
"junit.swingui.TestHierarchyRunView:activate","junit.swingui.TestHierarchyRunView:testSelected"
"junit.swingui.TestRunner:runSuite","junit.framework.TestResult:stop"
"junit.swingui.TestRunner:insertUpdate","junit.swingui.TestRunner:textChanged"
"junit.extensions.ActiveTestSuite:run","junit.extensions.ActiveTestSuite:waitUntilFinished"
"junit.swingui.TestTreeModel:getChildCount","junit.swingui.TestTreeModel:isTestSuite"
"junit.swingui.TestRunner:createUI","junit.swingui.TestRunner:createMenus"
"junit.swingui.TestRunner:doRunTest","junit.swingui.TestRunner:createTestResult"
"junit.awtui.ProgressBar:step","junit.awtui.ProgressBar:scale"
"junit.swingui.TestRunner:createUI","junit.swingui.TestRunner:createQuitButton"
"junit.awtui.TestRunner:appendFailure","junit.awtui.TestRunner:failureSelected"
"junit.swingui.TestSuitePanel:addFailure","junit.swingui.TestTreeModel:addFailure"
"junit.framework.TestResult:run","junit.framework.TestResult:startTest"
"junit.runner.LoadingTestCollector:classFromFile","junit.runner.ClassPathTestCollector:classNameFromFile"
"junit.swingui.TestRunner:runSuite","junit.swingui.TestRunner:getSuiteText"
"junit.swingui.TestTreeModel:getIndexOfChild","junit.swingui.TestTreeModel:isTestSuite"
"junit.swingui.TestSuitePanel:endTest","junit.swingui.TestTreeModel:addRunTest"
"junit.awtui.TestRunner:runSuite","junit.runner.BaseTestRunner:getTest"
"junit.extensions.TestDecorator:run","junit.extensions.TestDecorator:basicRun"
"junit.swingui.TestHierarchyRunView:revealFailure","junit.swingui.TestSuitePanel:getTree"
"junit.swingui.TestRunner:runSuite","junit.runner.BaseTestRunner:getTest"
"junit.swingui.TestRunner:showStatus","junit.swingui.StatusLine:showError"
"junit.awtui.TestRunner:createMenus","junit.awtui.TestRunner:createJUnitMenu"
"junit.swingui.TestRunner:removeUpdate","junit.swingui.TestRunner:textChanged"
"junit.swingui.TestRunner:createUI","junit.swingui.TestRunner:createFailedPanel"
"junit.swingui.TestHierarchyRunView:revealFailure","junit.swingui.TestTreeModel:getChild"
"junit.textui.TestRunner:doRun","junit.textui.TestRunner:createTestResult"
"junit.awtui.TestRunner:runSuite","junit.framework.TestResult:stop"
"junit.awtui.Logo:paint","junit.awtui.Logo:paintBackground"
"junit.framework.TestSuite:countTestCases","junit.framework.TestSuite:tests"
"junit.swingui.TestTreeModel:fireNodeChanged","junit.swingui.TestTreeModel:getChild"
"junit.textui.TestRunner:main","junit.framework.TestResult:wasSuccessful"
"junit.swingui.TestRunner:browseTestClasses","junit.swingui.TestRunner:createTestCollector"
"junit.swingui.TestHierarchyRunView:aboutToStart","junit.swingui.TestSuitePanel:showTestTree"
"junit.swingui.TestRunner:rerunTest","junit.framework.TestResult:wasSuccessful"
"junit.awtui.ProgressBar:start","junit.awtui.ProgressBar:reset"
"junit.swingui.TestRunner:doRunTest","junit.swingui.TestRunner:aboutToStart"
"junit.framework.TestResult:run","junit.framework.TestResult:endTest"
"junit.swingui.FailureRunView:getSelectedTest","junit.framework.TestFailure:failedTest"
"junit.swingui.TestRunner:runSuite","junit.swingui.TestRunner:reset"
"junit.swingui.TestSuitePanel:addError","junit.swingui.TestTreeModel:addError"
