"junit.textui.ResultPrinter:printErrors","junit.textui.ResultPrinter:printDefects"
"org.junit.runner.Description:isTest","org.junit.runner.Description:getChildren"
"junit.textui.TestRunner:pause","junit.textui.ResultPrinter:printWaitPrompt"
"junit.framework.JUnit4TestAdapterCache:createTest","junit.framework.TestSuite:addTest"
"org.junit.internal.requests.SortingRequest:getRunner","org.junit.runner.Request:getRunner"
"junit.extensions.ActiveTestSuite:waitUntilFinished","junit.extensions.ActiveTestSuite:testCount"
"junit.textui.ResultPrinter:printErrors","junit.framework.TestResult:errors"
"org.junit.runner.JUnitCore:runMain","org.junit.runner.JUnitCore:run"
"junit.framework.JUnit4TestCaseFacade:toString","junit.framework.JUnit4TestCaseFacade:getDescription"
"org.junit.internal.requests.FilterRequest:getRunner","org.junit.runner.Request:getRunner"
"junit.framework.JUnit4TestAdapterCache:asTest","org.junit.runner.Description:isSuite"
"junit.framework.TestFailure:isFailure","junit.framework.TestFailure:thrownException"
"junit.framework.TestResult:runProtected","junit.framework.TestResult:addError"
"junit.framework.TestSuite:addTestMethod","junit.framework.TestSuite:addTest"
"org.junit.runner.JUnitCore:addListener","org.junit.runner.notification.RunNotifier:addListener"
"org.junit.runner.Description:hashCode","org.junit.runner.Description:getDisplayName"
"org.junit.runner.JUnitCore:run","org.junit.runner.notification.RunNotifier:fireTestRunStarted"
"junit.runner.BaseTestRunner:processArguments","junit.runner.BaseTestRunner:setLoading"
"junit.textui.TestRunner:start","junit.textui.TestRunner:doRun"
"junit.framework.TestFailure:exceptionMessage","junit.framework.TestFailure:thrownException"
"junit.framework.TestSuite:addTestSuite","junit.framework.TestSuite:addTest"
"junit.framework.TestSuite:run","junit.framework.TestSuite:runTest"
"junit.framework.JUnit4TestAdapterCache:asTest","junit.framework.JUnit4TestAdapterCache:get"
"junit.runner.BaseTestRunner:startTest","junit.runner.BaseTestRunner:testStarted"
"org.junit.internal.requests.ClassesRequest:getRunner","org.junit.runner.Request:getRunner"
"junit.framework.JUnit4TestAdapter:getDescription","org.junit.runner.Runner:getDescription"
"junit.textui.TestRunner:runSingleMethod","junit.textui.TestRunner:doRun"
"junit.framework.JUnit4TestAdapterCache:asTest","junit.framework.JUnit4TestAdapterCache:containsKey"
"org.junit.runner.Description:equals","org.junit.runner.Description:getDisplayName"
"junit.framework.ComparisonFailure:getMessage","junit.framework.ComparisonCompactor:compact"
"junit.framework.TestCase:runBare","junit.framework.TestCase:runTest"
"junit.textui.ResultPrinter:printFailures","junit.framework.TestResult:failureCount"
"junit.textui.TestRunner:runAndWait","junit.textui.TestRunner:doRun"
"org.junit.runner.Description:testCount","org.junit.runner.Description:isTest"
"junit.textui.ResultPrinter:print","junit.textui.ResultPrinter:printHeader"
"org.junit.runner.JUnitCore:run","org.junit.runner.Result:createListener"
"junit.framework.JUnit4TestAdapter:run","org.junit.runner.Runner:run"
"org.junit.runners.Suite:validate","org.junit.internal.runners.MethodValidator:validateStaticMethods"
"junit.framework.JUnit4TestAdapterCache:asTest","junit.framework.JUnit4TestAdapterCache:createTest"
"junit.framework.JUnit4TestAdapter:getTests","junit.framework.JUnit4TestAdapter:getDescription"
"junit.textui.TestRunner:main","junit.textui.TestRunner:start"
"org.junit.runner.notification.Failure:getTestHeader","org.junit.runner.Description:getDisplayName"
"junit.framework.JUnit4TestAdapterCache:createTest","org.junit.runner.Description:getDisplayName"
"junit.framework.TestSuite:run","junit.framework.TestResult:shouldStop"
"junit.framework.JUnit4TestAdapterCache:asTestList","org.junit.runner.Description:isTest"
"org.junit.runner.Runner:testCount","org.junit.runner.Description:testCount"
"org.junit.internal.runners.CompositeRunner:filter","org.junit.runner.Runner:getDescription"
"org.junit.runner.notification.RunNotifier:testAborted","org.junit.runner.notification.RunNotifier:fireTestFailure"
"junit.framework.JUnit4TestAdapterCache:createTest","org.junit.runner.Description:isTest"
"org.junit.internal.requests.IgnoredClassRunner:run","org.junit.runner.notification.RunNotifier:fireTestIgnored"
"junit.framework.TestResult:runProtected","junit.framework.TestResult:addFailure"
"junit.textui.TestRunner:doRun","junit.textui.ResultPrinter:print"
"org.junit.runner.Runner:testCount","org.junit.runner.Runner:getDescription"
"org.junit.internal.requests.ErrorReportingRequest:getRunner","org.junit.internal.runners.CompositeRunner:add"
"org.junit.Assert:internalArrayEquals","org.junit.internal.ArrayComparisonFailure:addDimension"
"junit.textui.ResultPrinter:printDefects","junit.textui.ResultPrinter:getWriter"
"org.junit.runner.notification.Failure:getTrace","org.junit.runner.notification.Failure:getException"
"org.junit.internal.requests.ClassRequest:buildRunner","org.junit.runner.Request:getRunner"
"junit.textui.ResultPrinter:print","junit.textui.ResultPrinter:printErrors"
"org.junit.runner.notification.RunNotifier:testAborted","org.junit.runner.notification.RunNotifier:fireTestFinished"
"junit.extensions.ActiveTestSuite:run","junit.extensions.ActiveTestSuite:waitUntilFinished"
"junit.framework.TestFailure:trace","junit.framework.TestFailure:thrownException"
"junit.textui.ResultPrinter:printHeader","junit.textui.ResultPrinter:elapsedTimeAsString"
"junit.textui.ResultPrinter:printDefects","junit.textui.ResultPrinter:printDefect"
"org.junit.runner.JUnitCore:killAllThreads","org.junit.runner.Result:wasSuccessful"
"org.junit.runner.JUnitCore:runClasses","org.junit.runner.JUnitCore:run"
"junit.framework.TestResult:run","junit.framework.TestResult:startTest"
"junit.framework.TestResult:wasSuccessful","junit.framework.TestResult:failureCount"
"org.junit.internal.runners.CompositeRunner:sort","org.junit.runner.manipulation.Sorter:apply"
"org.junit.internal.requests.IgnoredClassRunner:run","org.junit.internal.requests.IgnoredClassRunner:getDescription"
"org.junit.internal.requests.ClassRequest:getRunner","org.junit.internal.requests.ClassRequest:getRunnerClass"
"junit.extensions.TestDecorator:run","junit.extensions.TestDecorator:basicRun"
"org.junit.runner.JUnitCore:run","org.junit.runner.Runner:getDescription"
"junit.framework.TestResult:wasSuccessful","junit.framework.TestResult:errorCount"
"junit.framework.TestSuite:createTest","junit.framework.TestCase:setName"
"junit.runner.BaseTestRunner:addFailure","junit.runner.BaseTestRunner:testFailed"
"junit.textui.ResultPrinter:printWaitPrompt","junit.textui.ResultPrinter:getWriter"
"junit.textui.ResultPrinter:printDefectHeader","junit.framework.TestFailure:failedTest"
"junit.textui.ResultPrinter:printErrors","junit.framework.TestResult:errorCount"
"org.junit.internal.requests.ClassRequest:getRunnerClass","org.junit.internal.requests.ClassRequest:hasSuiteMethod"
"junit.textui.ResultPrinter:printFooter","junit.framework.TestResult:wasSuccessful"
"junit.textui.ResultPrinter:startTest","junit.textui.ResultPrinter:getWriter"
"org.junit.internal.ArrayComparisonFailure:toString","org.junit.internal.ArrayComparisonFailure:getMessage"
"junit.framework.TestCase:toString","junit.framework.TestCase:getName"
"org.junit.runner.Description:isSuite","org.junit.runner.Description:isTest"
"org.junit.runner.notification.Failure:getMessage","org.junit.runner.notification.Failure:getException"
"junit.textui.ResultPrinter:print","junit.textui.ResultPrinter:printFooter"
"junit.textui.ResultPrinter:addError","junit.textui.ResultPrinter:getWriter"
"junit.textui.TestRunner:doRun","junit.textui.TestRunner:createTestResult"
"junit.framework.JUnit4TestAdapter:countTestCases","org.junit.runner.Runner:testCount"
"junit.textui.TestRunner:runSingleMethod","junit.textui.TestRunner:loadSuiteClass"
"junit.textui.ResultPrinter:print","junit.textui.ResultPrinter:printFailures"
"junit.textui.ResultPrinter:printFooter","junit.framework.TestResult:runCount"
"org.junit.runner.JUnitCore:runMain","org.junit.runner.JUnitCore:addListener"
"junit.textui.TestRunner:main","junit.framework.TestResult:wasSuccessful"
"org.junit.internal.runners.MethodValidator:validateMethodsForDefaultRunner","org.junit.internal.runners.MethodValidator:validateNoArgConstructor"
"org.junit.runner.Description:testCount","org.junit.runner.Description:getChildren"
"junit.framework.JUnit4TestAdapterCache:asTest","junit.framework.JUnit4TestAdapterCache:put"
"org.junit.runner.Description:toString","org.junit.runner.Description:getDisplayName"
"junit.framework.TestResult:run","junit.framework.TestResult:endTest"
"junit.runner.BaseTestRunner:getTest","junit.runner.BaseTestRunner:clearStatus"
"junit.textui.ResultPrinter:printFooter","junit.framework.TestResult:failureCount"
"junit.runner.BaseTestRunner:addError","junit.runner.BaseTestRunner:testFailed"
"junit.framework.JUnit4TestAdapterCache:createTest","org.junit.runner.Description:getChildren"
"org.junit.runner.notification.RunNotifier:testAborted","org.junit.runner.notification.RunNotifier:fireTestStarted"
"org.junit.runner.Description:equals","org.junit.runner.Description:getChildren"
"junit.textui.ResultPrinter:printFooter","junit.textui.ResultPrinter:getWriter"
"junit.textui.TestRunner:doRun","junit.textui.TestRunner:pause"
"junit.framework.JUnit4TestCaseFacade:toString","org.junit.runner.Description:toString"
"org.junit.runner.JUnitCore:run","org.junit.runner.Request:getRunner"
"org.junit.runner.JUnitCore:run","org.junit.runner.Runner:run"
"org.junit.internal.requests.ClassesRequest:getRunner","org.junit.internal.runners.CompositeRunner:add"
"org.junit.runner.JUnitCore:addFirstListener","org.junit.runner.notification.RunNotifier:addFirstListener"
"junit.textui.ResultPrinter:printDefectTrace","junit.textui.ResultPrinter:getWriter"
"org.junit.internal.runners.CompositeRunner:filter","org.junit.runner.manipulation.Filter:apply"
"junit.textui.TestRunner:run","junit.textui.TestRunner:doRun"
"junit.textui.TestRunner:start","junit.textui.TestRunner:runSingleMethod"
"org.junit.internal.requests.ErrorReportingRequest:getCauses","org.junit.internal.runners.InitializationError:getCauses"
"junit.textui.ResultPrinter:printFailures","junit.textui.ResultPrinter:printDefects"
"junit.textui.ResultPrinter:printDefect","junit.textui.ResultPrinter:printDefectHeader"
